restaurant_url,Label 1,Label 2,Label 3,Label 4,Label 5
https://www.yelp.com/biz/dragon-seafood-restaurant-and-grill-anchorage,Chinese,Seafood,,,
https://www.yelp.com/biz/wendys-anchorage-2,Burgers,Fast Food,,,
https://www.yelp.com/biz/illusions-food-company-anchorage,Bakeries,,,,
https://www.yelp.com/biz/alaskadoghaus-anchorage,American,,,,
https://www.yelp.com/biz/taco-bell-anchorage-5,Mexican,Fast Food,,,
https://www.yelp.com/biz/denali-pretzels-anchorage-6,Pretzels,Coffee & Tea,Donuts,,
https://www.yelp.com/biz/flight-deck-bar-and-lounge-anchorage-2,,,,,
https://www.yelp.com/biz/subway-anchorage-51,,,,,
https://www.yelp.com/biz/starbucks-anchorage-35,,,,,
https://www.yelp.com/biz/bahay-kubo-restaurant-anchorage,Filipino,Asian Fusion,,,
https://www.yelp.com/biz/french-oven-anchorage,,,,,
https://www.yelp.com/biz/springer-park-anchorage,,,,,
https://www.yelp.com/biz/martin-luther-king-jr-living-memorial-anchorage,Landmarks & Historical Buildings,,,,
https://www.yelp.com/biz/northern-wings-cafe-anchorage,Coffee & Tea,Desserts,Custom Cakes,,
https://www.yelp.com/biz/spenard-windmill-anchorage,,,,,
https://www.yelp.com/biz/south-anchorage-sports-park-anchorage,Parks,Paintball,,,
https://www.yelp.com/biz/arigato-japanese-restaurant-anchorage,Japanese,,,,
https://www.yelp.com/biz/super-beans-espresso-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/alaska-veterans-memorial-anchorage,Landmarks & Historical Buildings,Parks,,,
https://www.yelp.com/biz/arctic-benson-park-anchorage,,,,,
https://www.yelp.com/biz/kaladi-brothers-coffee-anchorage-7,Coffee & Tea,,,,
https://www.yelp.com/biz/fancy-moose-lounge-anchorage,American,"Beer, Wine & Spirits",,,
https://www.yelp.com/biz/burger-king-anchorage-9,Burgers,Fast Food,,,
https://www.yelp.com/biz/star-the-reindeer-anchorage,Local Flavor,,,,
https://www.yelp.com/biz/beacon-hill-bargain-boutique-and-cafe-anchorage,Thrift Stores,Cafes,Community Service/Non-Profit,,
https://www.yelp.com/biz/starbucks-anchorage-14,Coffee & Tea,,,,
https://www.yelp.com/biz/subway-anchorage-44,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/dominos-pizza-anchorage-4,Pizza,Chicken Wings,Sandwiches,,
https://www.yelp.com/biz/sicilys-pizza-anchorage-10,Pizza,Sandwiches,Desserts,,
https://www.yelp.com/biz/wild-about-balloons-anchorage,Desserts,Balloon Services,,,
https://www.yelp.com/biz/ronnie-sushi-anchorage,Sushi Bars,,,,
https://www.yelp.com/biz/delta-sky-club-anchorage,Airport Lounges,,,,
https://www.yelp.com/biz/shanghai-tea-garden-anchorage-3,Chinese,Desserts,Seafood,,
https://www.yelp.com/biz/point-woronzof-park-anchorage,,,,,
https://www.yelp.com/biz/earthquake-park-anchorage,Parks,,,,
https://www.yelp.com/biz/black-bear-coffee-company-anchorage,,,,,
https://www.yelp.com/biz/starbucks-anchorage-34,,,,,
https://www.yelp.com/biz/tastee-freez-anchorage,Ice Cream & Frozen Yogurt,Burgers,Fast Food,,
https://www.yelp.com/biz/the-kitchen-ak-anchorage,,,,,
https://www.yelp.com/biz/pizza-hut-anchorage-13,,,,,
https://www.yelp.com/biz/starbucks-anchorage-9,Coffee & Tea,,,,
https://www.yelp.com/biz/legends-lounge-anchorage-2,Lounges,,,,
https://www.yelp.com/biz/papa-murphys-anchorage-4,Pizza,,,,
https://www.yelp.com/biz/westchester-lagoon-waterfowl-sanctuary-anchorage,,,,,
https://www.yelp.com/biz/alaska-lounge-anchorage,Airport Lounges,,,,
https://www.yelp.com/biz/yeti-dogs-anchorage,Hot Dogs,Food Trucks,,,
https://www.yelp.com/biz/lloyd-steele-park-anchorage,Parks,Playgrounds,,,
https://www.yelp.com/biz/margaret-eagan-sullivan-park-anchorage,Parks,,,,
https://www.yelp.com/biz/northwood-park-anchorage,Parks,,,,
https://www.yelp.com/biz/sushi-on-the-fly-anchorage,,,,,
https://www.yelp.com/biz/nulbay-park-anchorage,,,,,
https://www.yelp.com/biz/subway-anchorage-40,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/reds-center-cafe-anchorage,Restaurants,,,,
https://www.yelp.com/biz/wolverine-park-anchorage,Parks,,,,
https://www.yelp.com/biz/horizons-cafe-anchorage,Sandwiches,Salad,Breakfast & Brunch,,
https://www.yelp.com/biz/great-room-anchorage,Bars,Salad,Sandwiches,,
https://www.yelp.com/biz/bema-cafe-anchorage,Cafes,,,,
https://www.yelp.com/biz/didlika-park-anchorage,,,,,
https://www.yelp.com/biz/2-go-tesoro-anchorage-7,Convenience Stores,Breakfast & Brunch,,,
https://www.yelp.com/biz/linden-park-anchorage,Parks,,,,
https://www.yelp.com/biz/the-bistro-anchorage,Coffee & Tea,"Beer, Wine & Spirits",Breakfast & Brunch,,
https://www.yelp.com/biz/phat-kid-anchorage,,,,,
https://www.yelp.com/biz/red-bridge-park-anchorage,Parks,Playgrounds,,,
https://www.yelp.com/biz/salam-halal-market-anchorage-2,Halal,,,,
https://www.yelp.com/biz/woodland-park-anchorage,,,,,
https://www.yelp.com/biz/little-dipper-diner-anchorage,Sandwiches,Breakfast & Brunch,Diners,,
https://www.yelp.com/biz/silver-gulch-brewing-and-bottling-anchorage-2,American,Breweries,Pizza,,
https://www.yelp.com/biz/rustic-goat-anchorage,,,,,
https://www.yelp.com/biz/kincaid-grill-anchorage,New American,Seafood,Wine Bars,,
https://www.yelp.com/biz/catered-blessings-dessert-first-anchorage-2,Bakeries,Caterers,,,
https://www.yelp.com/biz/capri-pizza-anchorage,Pizza,Halal,,,
https://www.yelp.com/biz/alaska-aviation-museum-anchorage-2,Museums,,,,
https://www.yelp.com/biz/gwennies-old-alaska-restaurant-anchorage-2,American,Breakfast & Brunch,,,
https://www.yelp.com/biz/santas-bake-shop-north-pole,Bakeries,,,,
https://www.yelp.com/biz/taco-bell-north-pole-2,Mexican,Fast Food,,,
https://www.yelp.com/biz/troopers-memorial-park-north-pole,Landmarks & Historical Buildings,Parks,,,
https://www.yelp.com/biz/starbucks-north-pole,Coffee & Tea,,,,
https://www.yelp.com/biz/refinery-lounge-north-pole,Bars,,,,
https://www.yelp.com/biz/mcdonalds-north-pole,Fast Food,Burgers,Coffee & Tea,,
https://www.yelp.com/biz/welcome-to-north-pole-sign-north-pole,,,,,
https://www.yelp.com/biz/subway-north-pole-3,Fast Food,Sandwiches,,,
https://www.yelp.com/biz/sunrise-bagel-and-espresso-north-pole,,,,,
https://www.yelp.com/biz/north-polar-expresso-north-pole,Coffee & Tea,Bagels,,,
https://www.yelp.com/biz/wendys-north-pole-2,Burgers,Fast Food,,,
https://www.yelp.com/biz/university-of-alaska-museum-of-the-north-fairbanks-2,,,,,
https://www.yelp.com/biz/elfs-den-restaurant-and-lounge-north-pole,American,Lounges,,,
https://www.yelp.com/biz/pizza-hut-north-pole,,,,,
https://www.yelp.com/biz/fire-wok-express-north-pole,Chinese,,,,
https://www.yelp.com/biz/great-alaska-pizza-north-pole,Pizza,,,,
https://www.yelp.com/biz/north-pole-alaska-north-pole,Parks,,,,
https://www.yelp.com/biz/mochalicious-north-pole,Coffee & Tea,,,,
https://www.yelp.com/biz/outlaw-tamales-north-pole,,,,,
https://www.yelp.com/biz/thai-cuisine-restaurant-north-pole-2,Thai,,,,
https://www.yelp.com/biz/country-cafe-north-pole,Cafes,,,,
https://www.yelp.com/biz/north-pole-crepery-north-pole,Creperies,,,,
https://www.yelp.com/biz/pagoda-restaurant-north-pole,Chinese,Bars,,,
https://www.yelp.com/biz/little-richards-family-diner-north-pole,American,Diners,Breakfast & Brunch,,
https://www.yelp.com/biz/north-pole-alehouse-north-pole,,,,,
https://www.yelp.com/biz/el-green-gos-anchorage-3,,,,,
https://www.yelp.com/biz/lalos-pizza-take-out-anchorage,Pizza,,,,
https://www.yelp.com/biz/whales-tail-anchorage,American,Lounges,Venues & Event Spaces,,
https://www.yelp.com/biz/scotties-sub-shop-anchorage,Sandwiches,Burgers,Asian Fusion,,
https://www.yelp.com/biz/rush-espresso-anchorage-4,,,,,
https://www.yelp.com/biz/a-town-coffee-anchorage,Coffee Roasteries,,,,
https://www.yelp.com/biz/avenue-bar-anchorage,Pubs,,,,
https://www.yelp.com/biz/cafe-817-anchorage-2,Cafes,,,,
https://www.yelp.com/biz/fruitland-fresh-anchorage-2,,,,,
https://www.yelp.com/biz/city-of-anchorage-alaska-anchorage,Local Flavor,,,,
https://www.yelp.com/biz/the-broken-blender-anchorage,Cocktail Bars,New American,,,
https://www.yelp.com/biz/bridge-seafood-anchorage,Seafood,,,,
https://www.yelp.com/biz/ski-and-benny-pizza-anchorage,,,,,
https://www.yelp.com/biz/taco-king-anchorage-10,Mexican,,,,
https://www.yelp.com/biz/suite-100-restaurant-bar-and-lounge-anchorage,,,,,
https://www.yelp.com/biz/motley-moo-creamery-anchorage,Ice Cream & Frozen Yogurt,,,,
https://www.yelp.com/biz/soyo-yogurt-shoppe-anchorage,Ice Cream & Frozen Yogurt,Bubble Tea,Juice Bars & Smoothies,,
https://www.yelp.com/biz/royal-thai-anchorage-2,Thai,,,,
https://www.yelp.com/biz/pho-dimond-anchorage,,,,,
https://www.yelp.com/biz/long-branch-saloon-anchorage,Dive Bars,Burgers,Breakfast & Brunch,,
https://www.yelp.com/biz/a-taste-of-thai-anchorage,,,,,
https://www.yelp.com/biz/reharu-sushi-anchorage-2,Sushi Bars,Japanese,,,
https://www.yelp.com/biz/xalos-burrito-express-anchorage,Salad,Breakfast & Brunch,,,
https://www.yelp.com/biz/pita-pit-anchorage-2,Sandwiches,Mediterranean,Fast Food,,
https://www.yelp.com/biz/uncle-joes-pizzeria-anchorage-4,Pizza,Salad,Chicken Wings,,
https://www.yelp.com/biz/texas-roadhouse-anchorage-8,Barbeque,Steakhouses,,,
https://www.yelp.com/biz/mos-deli-and-catering-anchorage,,,,,
https://www.yelp.com/biz/house-of-bread-bakery-anchorage,Coffee & Tea,Bakeries,Sandwiches,,
https://www.yelp.com/biz/lahn-pad-thai-anchorage,Thai,Seafood,Soup,,
https://www.yelp.com/biz/yogurt-lounge-anchorage,,,,,
https://www.yelp.com/biz/korean-garden-anchorage,Korean,,,,
https://www.yelp.com/biz/little-italy-restaurante-anchorage,,,,,
https://www.yelp.com/biz/the-hungry-deckhand-anchorage,Sandwiches,Food Trucks,,,
https://www.yelp.com/biz/mandala-restaurant-anchorage-anchorage-2,Himalayan/Nepalese,Indian,,,
https://www.yelp.com/biz/sushi-garden-anchorage,Sushi Bars,,,,
https://www.yelp.com/biz/smashburger-anchorage-2,Burgers,Chicken Wings,American,,
https://www.yelp.com/biz/sewards-folly-bar-and-grill-anchorage,American,Pizza,Sports Bars,,
https://www.yelp.com/biz/the-spice-and-tea-exchange-anchorage,Herbs & Spices,Coffee & Tea,Cooking Classes,,
https://www.yelp.com/biz/potter-marsh-wildlife-viewing-boardwalk-anchorage,Parks,,,,
https://www.yelp.com/biz/sparta-pizza-anchorage-2,Pizza,Salad,Sandwiches,,
https://www.yelp.com/biz/firetap-anchorage,Pubs,Pretzels,Pizza,,
https://www.yelp.com/biz/top-bop-south-anchorage-6,Asian Fusion,Fast Food,,,
https://www.yelp.com/biz/pho-saigon-anchorage-5,,,,,
https://www.yelp.com/biz/saint-coyote-anchorage-3,American,,,,
https://www.yelp.com/biz/steamdot-coffee-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/taco-king-anchorage-11,Mexican,Desserts,Soup,,
https://www.yelp.com/biz/jerrys-anchorage,Burgers,Breakfast & Brunch,,,
https://www.yelp.com/biz/kindred-spirits-cafe-anchorage,Cafes,,,,
https://www.yelp.com/biz/papaya-tree-anchorage-2,,,,,
https://www.yelp.com/biz/bombay-south-indian-cuisine-anchorage,Indian,,,,
https://www.yelp.com/biz/menchies-frozen-yogurt-anchorage,Ice Cream & Frozen Yogurt,,,,
https://www.yelp.com/biz/i-luv-sushi-anchorage,Japanese,,,,
https://www.yelp.com/biz/winkys-wings-anchorage-2,Chicken Wings,Burgers,,,
https://www.yelp.com/biz/harleys-old-thyme-cafe-anchorage-2,Southern,Breakfast & Brunch,Comfort Food,,
https://www.yelp.com/biz/907-alehouse-and-grill-anchorage,Tacos,American,Gastropubs,,
https://www.yelp.com/biz/ollin-tea-and-cafe-anchorage,Cafes,Coffee & Tea,,,
https://www.yelp.com/biz/china-lights-oriental-cuisine-anchorage,Chinese,Sushi Bars,Buffets,,
https://www.yelp.com/biz/kaladi-brothers-coffee-anchorage-3,Coffee & Tea,,,,
https://www.yelp.com/biz/gallos-mexican-restaurant-old-seward-hwy-anchorage,Mexican,,,,
https://www.yelp.com/biz/dave-and-busters-anchorage-anchorage,,,,,
https://www.yelp.com/biz/raising-canes-chicken-fingers-anchorage-2,,,,,
https://www.yelp.com/biz/kaladi-brothers-coffee-anchorage-8,Coffee & Tea,,,,
https://www.yelp.com/biz/qdoba-mexican-eats-anchorage,,,,,
https://www.yelp.com/biz/potter-marsh-anchorage,Parks,,,,
https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-anchorage-2,Burgers,American,,,
https://www.yelp.com/biz/main-event-grill-anchorage-2,Barbeque,Burgers,American,,
https://www.yelp.com/biz/starbucks-anchorage-26,Coffee & Tea,,,,
https://www.yelp.com/biz/goldies-coffee-shop-anchorage-2,Coffee & Tea,,,,
https://www.yelp.com/biz/caff%C3%A9-d-arte-alaska-anchorage-4,Coffee Roasteries,,,,
https://www.yelp.com/biz/anchorage-golf-course-anchorage,Golf,,,,
https://www.yelp.com/biz/bells-nursery-and-gifts-anchorage-3,Nurseries & Gardening,Gift Shops,Coffee & Tea,,
https://www.yelp.com/biz/asia-garden-chinese-restaurant-anchorage,Chinese,Karaoke,Dive Bars,,
https://www.yelp.com/biz/barbies-cafe-anchorage,,,,,
https://www.yelp.com/biz/oriental-express-anchorage,Chinese,,,,
https://www.yelp.com/biz/northern-explorer-adventures-anchorage-2,Boat Tours,Rafting/Kayaking,,,
https://www.yelp.com/biz/ajs-ribs-a-go-go-anchorage,Food Trucks,Barbeque,,,
https://www.yelp.com/biz/chilis-anchorage-8,,,,,
https://www.yelp.com/biz/bumble-beans-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/taco-king-anchorage-3,Mexican,,,,
https://www.yelp.com/biz/ihop-anchorage-3,,,,,
https://www.yelp.com/biz/familia-anchorage-2,Asian Fusion,,,,
https://www.yelp.com/biz/cafe-loco-espresso-anchorage-5,Coffee & Tea,Pizza,Juice Bars & Smoothies,,
https://www.yelp.com/biz/taku-lake-park-anchorage,,,,,
https://www.yelp.com/biz/fresh-cup-playhouse-anchorage,Cafes,Indoor Playcentre,Coffee & Tea,,
https://www.yelp.com/biz/firehouse-subs-anchorage-2,Fast Food,Delis,Sandwiches,,
https://www.yelp.com/biz/starbucks-anchorage-2,Coffee & Tea,,,,
https://www.yelp.com/biz/rae-raes-coffee-shop-anchorage,,,,,
https://www.yelp.com/biz/nestle-toll-house-cafe-by-chip-anchorage,,,,,
https://www.yelp.com/biz/mountain-pies-anchorage,Pizza,Chicken Wings,Food Trucks,,
https://www.yelp.com/biz/habits-coffee-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/mexico-in-alaska-restaurant-anchorage,Mexican,,,,
https://www.yelp.com/biz/edge-espresso-anchorage,Coffee & Tea,Breakfast & Brunch,,,
https://www.yelp.com/biz/mountain-stoke-espresso-anchorage,Coffee & Tea,Sandwiches,Juice Bars & Smoothies,,
https://www.yelp.com/biz/bb-s-caf%C3%A9-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/davons-place-house-of-soul-anchorage,Soul Food,Southern,Seafood,,
https://www.yelp.com/biz/whisper-faith-kovach-park-anchorage,Dog Parks,,,,
https://www.yelp.com/biz/heavenly-cup-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/smashed-anchorage,Burgers,Food Trucks,,,
https://www.yelp.com/biz/rugged-brews-anchorage,,,,,
https://www.yelp.com/biz/mrs-fields-dimond-center-anchorage,Bakeries,Desserts,,,
https://www.yelp.com/biz/o-bradys-burgers-and-brew-anchorage-2,,,,,
https://www.yelp.com/biz/cold-stone-creamery-anchorage,Ice Cream & Frozen Yogurt,Custom Cakes,Cupcakes,,
https://www.yelp.com/biz/wendys-anchorage-6,Burgers,Fast Food,,,
https://www.yelp.com/biz/judys-cafe-anchorage,American,Diners,Breakfast & Brunch,,
https://www.yelp.com/biz/cabo-coffee-abbott-anchorage-2,,,,,
https://www.yelp.com/biz/caff%C3%A9-d-arte-dimond-anchorage-2,Coffee Roasteries,Desserts,Breakfast & Brunch,,
https://www.yelp.com/biz/phonatik-anchorage,,,,,
https://www.yelp.com/biz/seoul-casa-anchorage,Korean,Mexican,,,
https://www.yelp.com/biz/southside-bistro-anchorage-2,New American,Seafood,Wine Bars,,
https://www.yelp.com/biz/miso-sushi-anchorage,Japanese,Sushi Bars,,,
https://www.yelp.com/biz/subway-anchorage-55,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/88th-street-pizza-anchorage,Pizza,,,,
https://www.yelp.com/biz/taco-king-anchorage-13,,,,,
https://www.yelp.com/biz/the-flying-dutchman-pastry-shop-anchorage,Bakeries,Desserts,Custom Cakes,,
https://www.yelp.com/biz/southside-grill-anchorage,American,Diners,Breakfast & Brunch,,
https://www.yelp.com/biz/papa-murphys-anchorage-9,Pizza,,,,
https://www.yelp.com/biz/little-caesars-anchorage,Pizza,Chicken Wings,,,
https://www.yelp.com/biz/starbucks-anchorage-12,Coffee & Tea,,,,
https://www.yelp.com/biz/subway-anchorage-54,,,,,
https://www.yelp.com/biz/south-restaurant-coffeehouse-anchorage,New American,Coffee & Tea,Tapas Bars,,
https://www.yelp.com/biz/sonic-drive-in-anchorage-2,Ice Cream & Frozen Yogurt,Fast Food,Burgers,,
https://www.yelp.com/biz/famous-wok-anchorage-2,Chinese,Food Court,,,
https://www.yelp.com/biz/starbucks-anchorage-13,,,,,
https://www.yelp.com/biz/bells-nursery-and-gifts-anchorage,Nurseries & Gardening,Coffee & Tea,Gift Shops,,
https://www.yelp.com/biz/bikini-babes-ak-espresso-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/anchorage-alaska-temple-anchorage-2,Churches,Landmarks & Historical Buildings,,,
https://www.yelp.com/biz/bells-cafe-old-seward,Coffee & Tea,,,,
https://www.yelp.com/biz/ini-s-coffee-anchorage,Juice Bars & Smoothies,Coffee & Tea,,,
https://www.yelp.com/biz/campbell-tract-anchorage,Hiking,Parks,,,
https://www.yelp.com/biz/papa-murphys-anchorage-3,,,,,
https://www.yelp.com/biz/burger-king-anchorage-6,Fast Food,Burgers,,,
https://www.yelp.com/biz/subway-anchorage-39,Sandwiches,Fast Food,,,
https://www.yelp.com/biz/johns-park-anchorage,Playgrounds,Parks,Hiking,,
https://www.yelp.com/biz/panda-express-anchorage-11,,,,,
https://www.yelp.com/biz/mcdonalds-anchorage-10,Fast Food,Burgers,Coffee & Tea,,
https://www.yelp.com/biz/dairy-queen-grill-and-chill-anchorage,Ice Cream & Frozen Yogurt,Burgers,Fast Food,,
https://www.yelp.com/biz/caff%C3%A9-d-arte-alaska-anchorage-7,,,,,
https://www.yelp.com/biz/o-malleys-on-the-green-anchorage,New American,,,,
https://www.yelp.com/biz/kfc-anchorage-5,Chicken Wings,Fast Food,Chicken Shop,,
https://www.yelp.com/biz/carls-jr-anchorage,Fast Food,Burgers,,,
https://www.yelp.com/biz/papa-johns-pizza-anchorage-2,Pizza,Chicken Wings,Fast Food,,
https://www.yelp.com/biz/great-alaska-pizza-anchorage,Chicken Wings,Pizza,,,
https://www.yelp.com/biz/mcdonalds-anchorage-6,Fast Food,Burgers,Coffee & Tea,,
https://www.yelp.com/biz/taco-bell-anchorage-6,,,,,
https://www.yelp.com/biz/mcdonalds-anchorage-16,,,,,
https://www.yelp.com/biz/gathering-ak-cafe-anchorage,Cafes,,,,
https://www.yelp.com/biz/mcdonalds-anchorage-19,Burgers,Fast Food,Coffee & Tea,,
https://www.yelp.com/biz/fox-hollow-golf-course-anchorage,Golf,,,,
https://www.yelp.com/biz/cinnabons-anchorage,Bakeries,,,,
https://www.yelp.com/biz/baskin-robbins-anchorage-7,,,,,
https://www.yelp.com/biz/starbucks-anchorage-15,Coffee & Tea,,,,
https://www.yelp.com/biz/winchester-park-anchorage,Parks,,,,
https://www.yelp.com/biz/taco-bell-anchorage-21,Fast Food,Mexican,,,
https://www.yelp.com/biz/pizza-hut-anchorage-14,Chicken Wings,Pizza,Fast Food,,
https://www.yelp.com/biz/inferno-seafood-boil-anchorage-3,,,,,
https://www.yelp.com/biz/starbucks-anchorage-17,Coffee & Tea,,,,
https://www.yelp.com/biz/wings-out-anchorage,Food Delivery Services,Chicken Wings,,,
https://www.yelp.com/biz/ruth-arcand-park-anchorage,,,,,
https://www.yelp.com/biz/peggy-gustafson-golf-academy-anchorage,,,,,
https://www.yelp.com/biz/benjis-bakery-and-cafe-anchorage,Bakeries,Cafes,Sandwiches,,
https://www.yelp.com/biz/alaska-english-adventures-anchorage-2,Language Schools,Hiking,Fishing,,
https://www.yelp.com/biz/sicilys-pizza-anchorage-7,Pizza,Salad,Sandwiches,,
https://www.yelp.com/biz/subway-restaurants-anchorage-12,Fast Food,Sandwiches,,,
https://www.yelp.com/biz/papago-park-anchorage,,,,,
https://www.yelp.com/biz/happy-house-tea-anchorage,Bubble Tea,Coffee & Tea,,,
https://www.yelp.com/biz/smoke-jumper-trailhead-anchorage,,,,,
https://www.yelp.com/biz/chugach-state-park-indian-creek-anchorage,Parks,,,,
https://www.yelp.com/biz/dominos-pizza-anchorage-11,Pizza,,,,
https://www.yelp.com/biz/ak-grind-espresso-anchorage,Coffee & Tea,Bagels,Juice Bars & Smoothies,,
https://www.yelp.com/biz/great-alaska-pizza-company-anchorage-5,Pizza,,,,
https://www.yelp.com/biz/jalapenos-anchorage,Mexican,,,,
https://www.yelp.com/biz/sicilys-pizza-anchorage-5,Pizza,Italian,Sandwiches,,
https://www.yelp.com/biz/l-and-l-hawaiian-barbecue-anchorage,Hawaiian,Barbeque,,,
https://www.yelp.com/biz/oceanview-park-anchorage,Parks,,,,
https://www.yelp.com/biz/tatu-bbq-anchorage,Barbeque,,,,
https://www.yelp.com/biz/round-table-pizza-anchorage,Pizza,,,,
https://www.yelp.com/biz/alaskan-spirits-anchorage,Distilleries,Cocktail Bars,,,
https://www.yelp.com/biz/jeepney-by-adobo-grill-anchorage,Food Trucks,Filipino,,,
https://www.yelp.com/biz/manhattan-restaurant-and-lounge-anchorage,American,Bars,Breakfast & Brunch,,
https://www.yelp.com/biz/castle-on-o-malley-anchorage,Amusement Parks,Mini Golf,,,
https://www.yelp.com/biz/wee-bs-anchorage-2,,,,,
https://www.yelp.com/biz/flying-dutchman-european-pastry-shop-anchorage,Bakeries,,,,
https://www.yelp.com/biz/olive-garden-italian-restaurant-anchorage-3,Italian,Salad,Soup,,
https://www.yelp.com/biz/bbs-coffee-shop-anchorage,Coffee & Tea,Breakfast & Brunch,,,
https://www.yelp.com/biz/charleys-philly-steaks-anchorage-3,,,,,
https://www.yelp.com/biz/aurora-ice-museum-fairbanks,Museums,,,,
https://www.yelp.com/biz/papa-johns-pizza-eielson-afb,,,,,
https://www.yelp.com/biz/chandalar-ranch-fairbanks,,,,,
https://www.yelp.com/biz/angel-rocks-fairbanks,Hiking,,,,
https://www.yelp.com/biz/wagners-pizza-bus-fairbanks-3,,,,,
https://www.yelp.com/biz/nildas-party-creations-midtown,Bakeries,Desserts,Cafes,,
https://www.yelp.com/biz/time-out-lounge-anchorage,Dive Bars,Music Venues,,,
https://www.yelp.com/biz/starbucks-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/golden-corral-buffet-and-grill-anchorage,American,Buffets,Southern,,
https://www.yelp.com/biz/campbell-creek-trail-anchorage,Parks,,,,
https://www.yelp.com/biz/mammoth-cheesesteak-anchorage,,,,,
https://www.yelp.com/biz/alaska-coral-and-fish-anchorage,Aquariums,Pet Stores,,,
https://www.yelp.com/biz/siss-cafe-and-catering-anchorage,,,,,
https://www.yelp.com/biz/applebees-grill-bar-anchorage,,,,,
https://www.yelp.com/biz/common-grounds-espresso-anchorage-2,Coffee & Tea,,,,
https://www.yelp.com/biz/ihop-anchorage-4,American,Breakfast & Brunch,Burgers,,
https://www.yelp.com/biz/perkup-espresso-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/juno-anchorage,Salad,New American,Mexican,,
https://www.yelp.com/biz/mocha-motion-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/mocha-masters-coffee-company-anchorage,,,,,
https://www.yelp.com/biz/starbucks-anchorage-3,Coffee & Tea,,,,
https://www.yelp.com/biz/dgs-espresso-anchorage-2,Coffee & Tea,Juice Bars & Smoothies,,,
https://www.yelp.com/biz/sugar-shack-espresso-anchorage-3,Coffee & Tea,,,,
https://www.yelp.com/biz/brewed-awakenings-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/dairy-queen-grill-and-chill-anchorage-2,,,,,
https://www.yelp.com/biz/flattop-mountain-shuttle-anchorage,Hiking,Walking Tours,,,
https://www.yelp.com/biz/subway-anchorage-43,,,,,
https://www.yelp.com/biz/subway-anchorage-46,,,,,
https://www.yelp.com/biz/common-grounds-espresso-anchorage,Coffee & Tea,,,,
https://www.yelp.com/biz/eddies-sports-bar-anchorage,Sports Bars,,,,
https://www.yelp.com/biz/crumbl-cookies-dimond-anchorage,Bakeries,Desserts,,,
https://www.yelp.com/biz/teddys-tasty-meats-anchorage,Seafood,Meat Shops,,,
https://www.yelp.com/biz/arctic-moon-bakery-anchorage,,,,,
https://www.yelp.com/biz/parker-s-pizza-anchorage,,,,,
https://www.yelp.com/biz/wickersham-park-anchorage,Parks,,,,
https://www.yelp.com/biz/northwest-sales-bakery-outlet-anchorage,Bakeries,,,,
https://www.yelp.com/biz/blaines-kitchen-anchorage,Fast Food,,,,
https://www.yelp.com/biz/sisterhood-park-anchorage,Parks,Baseball Fields,Soccer,,
https://www.yelp.com/biz/ak-sugarshack-anchorage,,,,,
https://www.yelp.com/biz/bancroft-park-anchorage,Parks,Playgrounds,,,
https://www.yelp.com/biz/university-park-anchorage,,,,,
https://www.yelp.com/biz/sunshine-state-of-mind-anchorage-2,Juice Bars & Smoothies,Farmers Market,Barbeque,,
https://www.yelp.com/biz/bold-airstrip-campground-anchorage,Campgrounds,Hiking,,,
https://www.yelp.com/biz/the-watchman-anchorage,Hiking,Climbing,,,
https://www.yelp.com/biz/bashful-peak-anchorage,Hiking,Climbing,,,
https://www.yelp.com/biz/the-lone-chicharron-seward,Tacos,,,,
https://www.yelp.com/biz/alaska-sealife-center-seward,Tours,Aquariums,,,
https://www.yelp.com/biz/chinooks-waterfront-restaurant-seward,Seafood,Cocktail Bars,,,
https://www.yelp.com/biz/kenai-fjords-national-park-seward-3,Hiking,Parks,,,
https://www.yelp.com/biz/woodys-thai-kitchen-seward,,,,,
https://www.yelp.com/biz/zudys-cafe-seward,Internet Cafes,Sandwiches,Desserts,,
https://www.yelp.com/biz/the-cookery-seward,Seafood,Tapas Bars,Wine Bars,,
https://www.yelp.com/biz/orca-island-cabins-seward-2,,,,,
https://www.yelp.com/biz/apollo-restaurant-seward,Pizza,Italian,Greek,,
https://www.yelp.com/biz/mermaid-grotto-cafe-and-boutique-seward,,,,,
https://www.yelp.com/biz/flamingo-lounge-seward,Lounges,Seafood,Steakhouses,,
https://www.yelp.com/biz/sweet-darlings-seward-2,,,,,
https://www.yelp.com/biz/sea-bean-seward-2,,,,,
https://www.yelp.com/biz/reds-burgers-seward,Burgers,,,,
